session_id,date,subject,subject_b,device_mode,metric,electrode,roles,run,trial_idx,a_state,b_state,b_direction,speed_intent,steer_intent,steer_direction,clean_switch,is_blink,latency_ms,mean_alpha,mean_tbr,mean_ei,blink_count
G_s7_alpha_single_2026-08-20_1787215669,2026-08-20,G,,single,alpha,,speed,1,18,attention,rest,left,0.017242,0.5,1,,0,0.750282,12.565447,1.190964,0.656149,0.0
G_s7_alpha_single_2026-08-20_1787215669,2026-08-20,G,,single,alpha,,speed,1,19,rest,rest,left,0.0,0.5,1,,0,0.750636,695.894917,20.441126,0.088969,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,0,attention,rest,left,0.190925,0.511298,1,,0,0.786026,10.898042,1.786523,0.460011,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,1,rest,rest,left,0.0,0.5,1,,0,0.819487,2184.681232,14.854245,0.141961,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,2,attention,rest,left,0.08271,0.504268,1,,0,0.772186,45.721398,7.81896,0.385895,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,3,rest,rest,left,0.0,0.5,1,,0,0.789326,1084.02701,10.02709,0.172211,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,4,attention,rest,left,0.176726,0.50227,1,,0,0.739974,10.83993,1.83792,0.454532,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,5,rest,rest,left,0.025018,0.5,1,,0,0.791868,244.391303,25.877342,0.11164,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,6,attention,rest,left,0.060701,0.500239,1,,0,0.760209,215.319372,9.908243,0.338324,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,7,rest,rest,left,0.0,0.5,1,,0,0.783186,1008.182828,12.716491,0.116042,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,8,attention,rest,left,0.170519,0.508826,1,,0,0.784359,44.805563,3.546626,0.403373,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,9,rest,rest,left,0.0,0.5,1,,0,0.699395,7265.217303,17.260786,0.150148,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,10,attention,rest,left,0.707275,0.673873,1,,0,0.731884,100.972625,3.63384,1.630902,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,11,rest,rest,left,0.0,0.5,1,,0,0.820429,122716.684467,29.94309,0.049606,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,12,attention,rest,left,0.487399,0.606087,1,,0,0.729205,70.842165,1.811796,0.41932,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,13,rest,rest,left,0.0,0.5,1,,0,0.753368,1253.464345,13.947417,0.146627,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,14,attention,rest,left,0.599895,0.647312,1,,0,0.758791,835.264312,3.409318,2.940103,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,15,rest,rest,left,0.0,0.5,1,,0,0.832619,420.972641,78.908685,0.086521,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,16,attention,rest,left,0.755421,0.679215,1,,0,0.751947,106.770605,0.644295,0.5652,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,17,rest,rest,left,0.0,0.5,1,,0,0.827744,2393.020457,35.257242,0.091565,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,18,attention,rest,left,0.708103,0.667431,1,,0,0.746907,4615.099207,1.002724,2.769144,0.0
G_s8_tbr_single_2026-08-20_1787216516,2026-08-20,G,,single,tbr,,speed,1,19,rest,rest,left,0.0,0.5,1,,0,0.753302,2387.449202,26.847833,0.062002,0.0
